dissolved_oxygen,ph,ammonia,temperature,tds,label
6.889650155,9.249908939,0.040566141,20.28178083,28.19763291,2
5.903918194,8.739043496,0.041294543,29.36884346,25.34355845,2
5.300664621,9.299063657,0.0192472,21.94355125,27.08746707,2
5.301818967,9.129704016,0.007085113,19.49760697,19.68263376,2
4.042405905,8.61244909,0.048277559,26.44938448,69.89811022,2
3.404150193,9.322707475,0.036230547,22.54168533,27.84806402,2
3.156138106,6.334040919,0.036495116,21.66226784,24.07740053,2
4.307701184,7.771194705,0.02863095,21.81222503,59.58844613,2
4.089811796,6.710982742,0.02052146,28.3056071,19.75646016,2
3.305001274,9.144368725,0.041202397,15.9255391,22.92018238,2
4.62230177,6.434479968,0.046168362,23.18383667,57.97699333,2
4.123840309,6.704454746,0.005369484,27.77942461,55.02797791,2
7.652843069,6.414365253,0.023433219,28.45839756,59.94480778,2
4.124112091,8.288960449,0.029502047,21.09655161,76.74993355,2
4.350224833,6.786463639,0.045326633,19.253246,22.95242308,2
6.315934948,8.401051164,0.004394347,24.4214049,66.94178279,2
5.94028697,9.111541973,0.032011995,22.85175798,48.91554039,2
4.932105499,6.143081539,0.022957,20.14400839,63.1682483,2
3.244041037,6.041597625,0.003603873,20.06035834,56.44200929,2
6.619946297,6.24867632,0.018082261,25.78421006,19.85251454,2
5.25870359,8.094443822,0.019275322,23.89518808,45.15615687,2
6.677097635,7.703539155,0.030818863,18.87628856,39.21703156,2
3.652084342,6.012421211,0.021458488,27.80122612,24.69846646,2
3.780009829,9.370603198,0.022723767,17.16990689,22.32834571,2
5.704480744,8.326215406,0.040987736,26.75457742,70.11010895,2
5.375996543,9.313626433,0.019485372,17.62616922,28.41621365,2
5.628215252,9.416910866,0.008912521,23.03279447,64.16099096,2
7.246117155,9.086494682,0.005665059,19.21740173,19.27930103,2
4.068275136,8.459221211,0.033361166,19.76590838,22.74185772,2
3.129267182,6.229540761,0.035586282,17.75429714,55.10617969,2
3.198190565,9.314908934,0.0211354,21.90733026,62.44480643,2
7.852683246,6.04951623,0.012851754,15.34460724,41.86399678,2
7.291871235,6.143294574,0.00510265,21.75771546,24.91565847,2
3.037225549,6.194697255,0.022469056,18.68004683,17.87746098,2
4.568846186,6.049426487,0.00198193,19.08931656,35.75369677,2
7.367220545,6.146068322,0.048700942,15.71105986,17.59591624,2
4.972208484,9.265892009,0.003796495,16.43159109,56.54379409,2
4.621900064,8.020750597,0.03774263,15.09251468,69.23273401,2
6.043637583,6.903364241,0.036385278,19.2424518,49.48950509,2
3.243316909,6.187876797,0.031973632,19.75803313,19.08308157,2
4.638844484,6.343015061,0.020139135,23.07495938,61.56714576,2
3.293029713,9.153599041,0.005910031,26.71564767,62.67449274,2
3.780053026,6.722139101,0.000774434,26.17670192,57.44603931,2
7.803215357,6.340182757,0.040756602,18.12265066,65.97027668,2
7.477426574,7.138161308,0.035580232,27.26158176,60.40711697,2
4.499644419,9.175967107,0.03861746,28.52920887,29.82431823,2
3.724918562,8.358190061,0.018995691,25.28314694,25.53613578,2
6.005933992,9.102966382,0.031163497,24.05197524,73.48465163,2
3.56301539,9.469422518,0.00853876,26.39853182,21.57185016,2
3.834094907,9.246207848,0.020265808,18.30928971,26.21511178,2
7.168767574,6.357433057,0.011782507,23.55150575,23.46277,2
6.656874025,6.165630748,0.007564419,26.94536761,33.52582455,2
7.596315773,6.139831069,0.029632267,23.78395182,74.62362265,2
7.671427038,8.322780384,0.042996038,17.70490641,72.79608185,2
6.453441117,6.397499154,0.017755159,26.37101873,67.89769674,2
6.667213828,8.071016674,0.032385692,15.15277388,15.63251126,2
5.977500886,9.056558189,0.022632091,16.23350541,23.24504245,2
6.47107188,9.06564211,0.018663658,16.77591309,18.74660603,2
7.454612117,6.345948507,0.003393725,23.63164094,72.57409774,2
3.706283626,7.400365216,0.045481043,26.04106286,62.13447745,2
3.685426442,6.190116309,0.015659681,15.59956378,65.96787815,2
6.014293156,9.138982419,0.00254444,18.15112028,27.26320057,2
7.344131155,6.314210951,0.004194377,22.06947941,44.9507102,2
3.744625322,6.599106747,0.0351222,23.5070641,34.66149934,2
5.534350862,6.081779597,0.023352894,25.87728764,16.38381863,2
7.221944195,7.145349252,0.023680135,23.13736457,36.57323939,2
5.156233671,6.832873909,0.007011863,16.7294869,57.665679,2
4.551109285,9.165005851,0.000536541,16.92864232,19.89860427,2
6.297926978,6.168203572,0.013121188,20.34096896,18.31095422,2
3.251309175,9.00518219,0.014917967,24.77403479,54.56179708,2
4.063778339,9.43336192,0.03896866,28.25291533,73.16292703,2
6.357777625,8.680366788,0.046096488,24.90137663,18.56012504,2
3.284374319,8.052522923,0.026459903,23.34042555,30.69287884,2
4.608899167,9.123475834,0.045910826,25.49384663,66.71651004,2
3.573240778,9.068197546,0.02906365,26.18652743,27.06996638,2
4.683120175,7.003240466,0.02312045,22.84804955,71.2824995,2
4.670441021,8.216716902,0.031413394,29.76160296,36.03373007,2
4.565744146,6.309436145,0.017197052,18.12007773,17.40718798,2
3.692897523,7.57564141,0.044106116,29.32601115,20.44453545,2
3.806982286,7.413438691,0.03562639,29.10136134,74.97760508,2
4.321233649,6.349385507,0.024811455,28.25773161,58.37558799,2
5.139053795,9.056894904,0.017705472,25.37535656,45.43586088,2
4.768810091,6.23803005,0.00403238,28.07365196,23.52387883,2
4.055693661,7.521094329,0.034024491,17.78932481,23.58897803,2
7.817425118,9.331270187,0.018256679,22.73354366,27.16176812,2
3.823187027,9.334060181,0.041803035,24.62827923,18.89803541,2
6.188020236,6.87848883,0.024641424,18.0859128,79.68678478,2
4.887463082,9.130087827,0.005918538,29.35324883,79.1398824,2
6.823597722,9.204893544,0.042848021,22.52214195,38.6239162,2
3.908424744,8.154940692,0.029925072,26.63318498,25.75883625,2
3.710147304,6.134163246,0.035095967,23.98550434,62.71069004,2
3.852911071,9.206220241,0.016604494,21.25649252,26.13885736,2
3.740725373,7.606657174,0.003630064,27.63575033,23.96884336,2
3.364282152,7.708375278,0.022876889,27.55119085,72.18605155,2
3.390953527,6.316040855,0.030938809,25.51075659,27.34367016,2
5.326453815,6.035965147,0.002372542,32.04354996,22.10575353,2
3.708911462,6.093804152,0.033064041,34.73756321,25.57945116,2
3.644920795,6.004749861,0.038912928,34.59640485,20.05227399,2
5.336851886,7.225160732,0.009212122,30.60621839,44.06127031,2
6.19576849,6.102802962,0.021119429,32.95972417,17.01372604,2
7.039201695,9.385663357,0.043708784,31.79826087,44.5715014,2
5.401793753,7.593867816,0.022228883,33.59653466,27.30863974,2
6.452889534,7.729867006,0.045966957,32.61775546,45.73343462,2
5.982696302,6.38115152,0.013103028,31.30421676,51.78091064,2
3.357964959,7.61144879,0.031393557,32.46539653,37.10057218,2
7.019884742,6.958250998,0.047662646,34.2791795,22.76936894,2
6.173548986,9.462463105,0.017414805,33.62203142,18.61467993,2
3.903277541,9.374560365,0.039576778,30.99555151,18.71967829,2
6.087234387,6.417845469,0.007402811,30.78642937,37.48760371,2
3.900787161,6.614910809,0.012645854,31.8523776,19.4304912,2
5.31776125,6.692729508,0.006561167,34.31136002,19.40055966,2
6.810600316,6.605567071,0.001406684,33.42381314,20.99338462,2
3.617829187,9.382301185,0.034326776,33.1709894,26.60836498,2
3.713737972,7.203353509,0.005194146,30.70661646,61.65751848,2
4.799301981,6.175328367,0.026589707,30.39651123,79.23213678,2
4.443506547,6.437208772,0.008999087,34.38072674,18.98087422,2
7.274337294,6.044341316,0.01137623,32.10214351,67.3244085,2
4.346451973,6.493551367,0.021926091,32.43831804,30.89844198,2
7.969850617,6.662366771,0.007061724,32.30162747,41.57507836,2
3.381569296,9.203607386,0.009706833,32.57838625,47.060323,2
5.184772001,8.158013804,0.046857501,31.35997195,41.16368419,2
6.655335596,9.471836416,0.014693406,31.15789919,31.47082399,2
6.325166171,6.179282813,0.012289324,34.49767038,17.92725136,2
4.119681412,6.434984459,0.013895727,34.54348663,32.76336793,2
4.02030504,9.05969156,0.018732127,33.01821426,17.64171377,2
4.33808518,6.493861392,0.016752697,31.82618242,33.83125553,2
3.493374395,6.483720492,0.011267487,32.9929525,25.10087435,2
3.789069368,6.963058032,0.003121386,33.34243573,16.22761389,2
3.995805886,7.375861628,0.043565745,34.47282045,52.37898662,2
4.94251763,6.205618227,0.019886523,30.43667762,51.09846464,2
3.031289385,7.725721634,0.02041932,32.69505175,79.55381999,2
3.902681161,9.289108303,0.026753898,32.14224968,41.45507825,2
3.68657578,6.677451393,0.032729433,33.08576747,67.89591166,2
5.636092528,8.00048748,0.015067898,32.79437938,23.71340013,2
4.114590312,9.448611872,0.010230744,31.12925344,57.02857726,2
7.084256584,7.80915318,0.037465978,30.52259765,26.75486151,2
7.797840716,9.319393943,0.016029067,30.04988828,20.59168547,2
7.315801751,9.213500964,0.014007314,30.29576652,30.78761535,2
3.050269971,6.087980969,0.046257321,31.61326185,57.78066935,2
3.951145868,6.173698574,0.017369168,33.89738253,16.99480529,2
5.329265152,6.62015296,0.012902526,31.67739293,30.97171949,2
3.036355067,9.27026306,0.035083419,33.09784306,32.35729777,2
5.031009855,6.33819181,0.029922296,34.96442859,18.10138443,2
6.052330235,6.404826009,0.043104031,33.24002847,26.76190541,2
4.333863066,7.709146221,0.036987313,32.6988791,26.98985695,2
6.721129295,7.973874337,0.011063821,31.16127377,75.99506816,2
4.209981284,7.087813718,0.033134647,33.69916114,19.65103496,2
3.249548081,7.52471482,0.03958293,34.44496173,57.59863042,2
4.433339481,8.866306745,0.004013593,34.29903813,25.83822068,2
3.492456228,6.091038717,0.015469336,32.98530394,63.48174632,2
3.90938973,6.648868775,0.012248417,33.27376072,56.26597923,2
3.059983901,7.000198311,0.022489772,34.57506997,73.84147786,2
3.677911356,7.630368093,0.046074929,32.1659154,22.80329243,2
7.220096984,6.073751125,0.037116882,31.44880378,38.39907882,2
4.141676855,8.003740875,0.002247825,33.1594115,60.62366267,2
3.27509319,6.450189569,0.019127595,31.4771092,16.42894153,2
5.986442644,9.177762488,0.045097992,33.11014395,15.60368061,2
4.071328381,6.658502212,0.012303043,30.23767097,40.94681191,2
3.051714942,6.497054117,0.043288757,34.97304948,19.53346392,2
3.550573903,9.212287093,0.016167634,31.03382075,46.1709492,2
3.10923323,6.195109882,0.040363185,33.03681978,27.24986804,2
6.670009505,7.794796309,0.017424243,31.73815163,31.26670226,2
4.468459382,6.26165266,0.02995745,33.58868534,21.58207524,2
4.878796724,6.390257464,0.009590513,30.13996648,33.95023804,2
7.050247601,6.92408828,0.011629854,30.33420881,40.92940781,2
4.167066349,9.436397925,0.019465253,34.6353207,25.92491969,2
5.569131218,8.09661802,0.001988449,30.4388588,26.90310654,2
4.84916179,9.123023016,0.01968495,31.66199281,37.61559889,2
7.986169183,6.839990925,0.038075142,32.63090448,40.83116421,2
7.120752258,7.846871691,0.033616043,31.23321062,52.66008202,2
4.342332466,6.29741417,0.003314804,32.71449728,48.97719237,2
7.051146717,8.196736842,0.033823108,33.90433925,26.67819192,2
3.538109464,7.222656436,0.003859883,32.60941191,37.91248684,2
5.464257046,6.023038747,0.022055719,34.65974967,31.21209193,2
4.461170723,8.243986858,0.04048587,30.7355599,21.62403753,2
6.997961649,6.713097581,0.017269439,32.08382851,25.08667427,2
4.249145834,6.200962292,0.039919072,31.40146433,20.14993718,2
6.862015842,9.476812315,0.008157723,32.99050159,42.20136035,2
5.892040448,9.053946154,0.034648123,30.18237428,52.841767,2
4.107083147,9.223696428,0.013514712,30.31843252,27.69583027,2
3.569900436,9.083913854,0.005874044,31.61441253,40.14343034,2
3.141368671,6.657902302,0.034179576,30.49189265,68.73059365,2
7.307343162,6.177019213,0.037649489,30.85022313,73.08475044,2
4.23894311,6.415216087,0.033274771,31.85581899,21.56085306,2
5.153995658,6.216057979,0.047700272,30.19880811,23.40211636,2
7.085489118,6.646486886,0.018824206,33.54620477,41.87408061,2
7.318166393,6.381203305,0.010310008,33.2067068,74.36632897,2
4.280233096,9.320785179,0.003644219,30.8703043,71.12196335,2
5.369251243,6.174186279,0.019093086,30.31075971,20.37779315,2
5.952283591,8.456635658,0.024265261,32.0332971,32.99248082,2
4.968698834,8.063007964,0.033283207,32.31531463,68.5043726,2
7.683168126,9.462378501,0.035790444,31.0133715,20.54534439,2
4.225619178,8.77859446,0.012516757,34.34774945,17.32810256,2
6.601315855,9.461547102,0.034621607,32.98970185,18.5177326,2
6.189562378,7.318799938,0.038789781,30.11506769,29.81927951,2
4.176418771,6.344505835,0.020840847,34.49713219,23.17559014,2
4.995120699,6.350046802,0.047637869,32.26473058,15.15500402,2
5.058732871,8.544389501,0.004459479,30.29013088,29.05291114,2
3.144103102,7.228687736,0.034237837,30.53134688,41.72129333,2
6.602192382,6.137757741,0.004426842,34.99212646,61.8717434,2
5.455536575,7.424130011,0.037149367,34.33163702,18.10709476,2
4.576226857,7.761206343,0.004400709,33.07602898,67.11267879,2
5.483401916,6.675362557,0.037348801,30.13472242,55.36272853,2
4.659065649,9.350539434,0.013237051,31.61261318,39.0131067,2
3.607322759,6.286671427,0.023843943,32.31888117,28.53854494,2
6.190397956,6.045608405,0.048633901,30.49508616,35.06542504,2
5.192561262,9.194381097,0.028083842,32.85494072,56.22942903,2
6.24528016,8.469603183,0.018174212,31.62937547,75.68818626,2
4.908348913,6.113876881,0.048611969,32.25246168,55.09524206,2
3.090102215,9.047064229,0.010896511,32.88921898,69.40678182,2
3.084595596,6.573577811,0.047991844,30.37422154,26.43522754,2
4.860081252,9.012563467,0.014485657,30.28671335,15.13345851,2
3.791644457,6.452450323,0.039286071,31.50478218,19.12225835,2
5.577531188,6.700448973,0.000735924,32.60860624,25.55606024,2
4.38757523,6.29093399,0.014472172,32.80940118,56.11637246,2
4.02363984,6.505537282,0.007060711,31.20777385,27.54251291,2
3.447540809,6.403093959,0.034560214,34.56360081,47.0475622,2
3.603453554,6.879836354,0.002252131,34.12867135,18.76912695,2
3.772779797,9.474882248,0.028103207,32.22272942,32.06163295,2
7.056607126,9.33051688,0.042303,34.91031282,43.00103273,2
7.600249691,8.680576449,0.033316235,32.89133781,18.26105891,2
6.999248652,8.156426893,0.049747632,31.17211748,50.94075473,2
5.652689928,9.420497656,0.047385594,34.05295221,20.86530308,2
3.722044098,8.377687558,0.040220724,32.25637082,21.35800775,2
6.792470576,8.810617645,0.012117836,31.24984585,20.60394948,2
3.912849202,9.321187542,0.005781402,34.77718766,57.68872297,2
6.607403167,6.401661772,0.046012223,30.71325173,28.98469245,2
4.478144455,8.711973163,0.032548435,32.56281692,15.75528741,2
7.695458414,9.328114248,0.039832858,34.85962569,22.01507508,2
6.27292849,9.087389332,0.046199593,33.24160311,69.37218029,2
7.368091831,6.071220781,0.028515717,33.07335502,60.39123392,2
4.427591166,6.030055712,0.048495132,32.34825186,47.25725793,2
6.905593751,6.571033884,0.027492675,32.88890349,21.53061091,2
6.331892465,6.235368763,0.035621719,34.55656614,21.91120847,2
7.393490781,6.143875624,0.017097293,31.88110142,17.83687728,2
5.127957233,8.444797532,0.023454839,31.14382386,29.77583407,2
5.327462636,9.409160161,0.012301673,32.11762436,23.19020858,2
5.218655897,6.317821754,0.032023552,31.3679811,28.63842395,2
3.411344679,6.408668627,0.008419746,32.22282922,25.910201,2
5.952561749,8.974587826,0.026563674,33.13757523,59.53507193,2
3.168494105,6.177711896,0.034389273,32.67320627,24.98815828,2
6.190374551,6.36698955,0.024114946,31.9272108,35.38428116,2
5.360561054,7.929702321,0.035858133,34.3672505,42.76061401,2
4.199171096,8.208044141,0.044712549,31.50174367,37.39055777,2
3.75138428,6.413233669,0.049619003,32.00014858,78.46541494,2
4.745105129,6.408170099,0.049697213,32.58861757,61.8783439,2
3.756372274,9.28511193,0.028150183,30.30912357,29.07032336,2
3.779861314,8.25282021,0.04839332,31.1568361,29.9425344,2
4.353289357,6.154434454,0.006410652,30.59242996,46.33263208,2
3.530644072,6.480998104,0.018447697,30.49390018,22.52286102,2
3.623880115,9.431590132,0.006530204,34.45137728,47.65029255,2
7.236638221,6.150409205,0.042408738,30.16694539,44.61396564,2
4.754097447,9.016220997,0.003168009,34.19517496,26.20291407,2
5.277057016,6.021690028,0.035589429,32.53633362,60.84516889,2
6.862875932,9.140515139,0.022152172,30.56858221,25.13085571,2
3.364455011,6.37470494,0.004581201,32.45222828,27.47774821,2
3.860003597,7.220551746,0.000390435,32.9972086,71.41401354,2
3.86055569,9.132260239,0.038012614,30.45108067,62.25489617,2
5.501760636,9.330796365,0.015708185,34.89112017,15.01042656,2
5.250448441,9.129843156,0.012631664,33.26509386,17.55313405,2
4.791783148,9.165769978,0.010234276,32.30566063,24.3474141,2
4.456773649,8.268762045,0.042038672,34.31879055,15.0644462,2
6.54327037,8.516843355,0.028826134,31.31414536,64.49459588,2
5.992486986,9.184248852,0.04107666,34.11981471,26.88567487,2
5.111703902,6.076957258,0.003270417,31.64487653,19.60290061,2
4.827423363,6.915162063,0.031622755,34.70650266,54.29002247,2
7.168173619,9.272232691,0.044131066,31.22054036,15.97381016,2
3.368200579,6.295947909,0.039016017,34.78555083,24.64250102,2
4.197736205,6.14270543,0.007298847,32.55412482,21.62013691,2
6.26793696,8.262381788,0.027115652,32.8228993,29.54376641,2
5.050948815,9.277522419,0.041611412,34.96858066,30.94689337,2
4.568465196,6.460690671,0.047600089,33.8549197,54.22336792,2
6.257144881,9.219809806,0.048614818,31.5690096,15.98303007,2
4.098617066,6.287603849,0.003136522,30.28936312,77.57819182,2
5.499381323,9.336060854,0.011082484,30.22036896,28.33263512,2
4.943571986,6.162274859,0.037646755,34.06471985,65.545745,2
7.28427766,6.032678321,0.026628334,32.06036639,25.76585382,2
4.167141238,9.377636224,0.043589247,31.92081584,25.2982824,2
3.043111774,7.473423726,0.000656755,32.61563266,21.75504936,2
7.588132156,8.194175116,0.048989701,34.46074483,28.43921669,2
3.462475632,6.097830295,0.003390464,32.0296032,45.71931437,2
3.663330477,6.985149654,0.023790429,33.02194448,27.79363118,2
3.979527604,8.223520391,0.046400737,30.47401778,49.56534794,2
7.026173532,8.270320163,0.031405084,31.67990639,35.16150662,2
7.089298967,8.906910025,0.01711818,30.72420919,20.04567517,2
5.379499596,9.322283112,0.048020457,31.22440265,72.0081929,2
3.984690209,7.834865234,0.042339852,31.89485829,34.25392532,2
6.549674625,6.628159645,0.04155948,31.35159806,54.71046305,2
5.295782278,7.721216105,0.007379371,31.0779965,27.95465195,2
3.693790381,9.347192121,0.004271811,33.16865556,22.89997105,2
7.948505604,7.390520598,0.037952796,33.99857785,34.02838284,2
4.033980841,6.07762066,0.046992157,31.04257013,27.610834,2
5.9962785,9.185302972,0.031170799,34.48128096,47.15730343,2
7.99847486,6.395290775,0.04314492,33.72854735,28.10969261,2
4.673445563,9.124441845,0.046957219,32.68192904,15.37206136,2
6.455688226,9.147431456,0.037376861,34.84982597,61.91083847,2
3.800159491,7.044797852,0.00832876,32.82441585,24.07677681,2
3.275525785,7.008464671,0.017565736,31.08844949,30.0044508,2
5.882199001,9.411941825,0.0455371,34.28881643,63.87333533,2
4.315061084,6.361509465,0.043150705,34.30999659,33.02567125,2
4.164865929,7.723333474,0.03148506,31.56651097,25.49574155,2
7.556791671,7.629852758,0.040180346,31.63492106,21.21540132,2
5.527007089,8.010930059,0.049910943,34.20006702,25.04938242,2
3.083639728,6.418373617,0.034240326,32.46266393,21.62523919,2
7.763291768,6.36048045,0.028974355,30.25951242,17.78423803,2
4.007561572,8.782826194,0.03699754,33.89009184,18.93497667,2
7.425542288,9.471428802,0.039061647,32.13336193,63.81337305,2
3.481809994,8.327051699,0.036378476,31.39980941,26.91557173,2
4.891158378,6.309837397,0.022308768,31.66754006,42.43102047,2
7.003748365,7.067742943,0.010174331,31.83469976,76.34175727,2
3.97130334,6.149344214,0.031092867,33.97396205,65.18384263,2
3.435603187,8.927868714,0.044830064,30.19345393,39.78716048,2
4.3342406,6.347665703,0.023723308,33.63334668,76.37143239,2
6.297454982,7.743688993,0.01656525,34.3634223,34.00055793,2
5.947434315,6.073301115,0.012421265,31.42907391,78.27574522,2
7.353283672,8.90775833,0.043326542,33.2842463,66.93888858,2
4.240556854,8.32664178,0.047115128,31.15943313,57.26196132,2
6.895299121,7.8952101,0.046434822,33.10976971,41.80807003,2
4.247432825,6.08310318,0.03601851,30.37561884,76.92989504,2
5.490537106,7.367394453,0.022916025,34.83377938,60.83381159,2
7.378096404,9.130834365,0.043464239,32.80539883,20.67618354,1
7.15497115,9.33508325,0.025736657,17.0829794,19.79084447,1
5.333573304,9.178603877,0.039643659,16.61640654,18.09720051,1
6.375537577,6.436963533,0.034133583,16.09183387,26.33685213,1
5.851194468,9.218901461,0.036175524,17.03028455,29.28515975,1
6.498842891,9.214697082,0.04954429,19.95094549,21.32797108,1
7.514729422,6.308233216,0.025970604,18.21714291,28.16988526,1
5.15380846,6.388566546,0.025328191,34.27534843,16.86773353,1
7.258542401,9.295868375,0.030066127,30.86803407,26.11417049,1
6.465732475,6.174835347,0.031447193,15.48763812,19.21659757,1
6.784310299,9.126480709,0.047970847,30.98458954,20.58232819,1
6.084959251,9.477809947,0.044443321,19.59503114,29.7663481,1
6.953527163,9.490187042,0.040466638,33.94181783,25.85530119,1
6.299413247,6.075711719,0.048037055,15.77321767,29.79297047,1
5.003270055,9.008309298,0.042055881,15.54726646,24.20854871,1
6.97687684,6.203379059,0.049078885,19.25394897,18.44412782,1
7.247369433,9.177685891,0.031816391,19.00937802,18.48481013,1
6.636008679,9.065735957,0.045240369,33.06907662,20.40464084,1
5.184499163,9.232178645,0.033044235,17.54923279,16.32227461,1
6.096990236,9.123069425,0.034235361,32.85387981,17.54508267,1
5.942681132,9.070696856,0.049427977,34.79497832,26.61085086,1
5.370513446,9.275682976,0.047331464,33.8513512,21.81379137,1
7.772543787,6.245412932,0.026788454,34.38686723,21.53957595,1
5.546265535,6.264628735,0.030680475,19.99303977,15.25380762,1
5.905563084,9.436380443,0.034409421,32.36099252,20.96307842,1
6.155394114,6.121189081,0.047358339,19.56271779,25.43439978,1
5.983579617,9.278714267,0.028954926,16.18519996,26.7629044,1
7.830304691,6.148400393,0.025612427,19.62933184,25.29970053,1
5.635190485,6.269795685,0.046828256,32.50832885,28.43442498,1
7.544239543,9.223326679,0.038211203,16.80025107,21.09095627,1
7.008351578,9.202107396,0.041743454,30.67737052,22.30465224,1
5.666353768,9.061188619,0.029531513,30.09619704,28.69951279,1
7.420285968,9.308704275,0.04670075,32.06650969,23.5739528,1
7.767011906,9.174106211,0.028959642,30.33161651,25.77883746,1
7.371398454,9.055198497,0.04141275,17.99413543,24.64078117,1
6.767512677,6.306601946,0.042596199,16.84523697,23.86271443,1
5.716623179,9.111481304,0.045615718,19.51625808,26.1356776,1
5.602870954,9.388481764,0.025548045,32.81348871,26.7181265,1
5.388572858,6.43075573,0.04000646,31.64510275,18.24888279,1
5.511415468,9.487378724,0.036162987,18.58628371,29.4165817,1
5.664860252,6.167367068,0.035998925,18.1912539,18.36797105,1
5.367066557,6.426155995,0.040773857,33.65910371,23.63552049,1
5.624414677,9.423584564,0.02809157,31.81358099,23.27183734,1
6.58876265,6.313361126,0.028021695,31.95105462,24.77251736,1
7.317995613,9.488383457,0.041753721,30.64907164,26.03349191,1
7.845193937,6.122675209,0.041236165,33.70271941,20.36593198,1
5.260289619,6.219962526,0.038768319,18.68581524,22.01486044,1
6.246144323,6.04867919,0.039353485,17.36417144,29.82254529,1
6.892223183,6.365247579,0.043180383,34.89766166,21.3935439,1
7.677748216,6.337497963,0.049121775,30.64629676,25.597075,1
6.659779941,9.360468929,0.029630306,32.00099072,18.44397364,1
6.916483085,6.428703184,0.03702489,30.52716569,16.19712201,1
5.778579922,9.198012419,0.038360359,33.56437098,15.3229631,1
5.972162785,6.049811546,0.028907357,33.4402369,29.92827953,1
6.11724925,6.361062147,0.025877276,31.04221636,21.84303002,1
6.685248595,6.143682142,0.031083141,33.84007088,24.80171179,1
5.114020797,6.041018519,0.035878912,18.10233238,26.74030025,1
7.627697422,9.329896705,0.038889944,16.28775202,22.29482639,1
7.030990718,6.231361735,0.031223856,30.15639066,27.54155545,1
7.626001065,9.266646287,0.038821062,32.93656698,20.15356509,1
5.591106299,9.481105957,0.027354658,31.00975331,22.38779849,1
6.333315736,9.157637876,0.025535232,17.81309887,18.50406604,1
6.13128764,6.07964258,0.027916982,19.31526183,19.96797068,1
5.100310768,9.266611155,0.028436268,16.38183016,20.48004148,1
5.295540634,9.322672536,0.025948869,34.57097674,22.91815262,1
5.142616718,6.376451636,0.035496485,16.85713385,29.27937002,1
7.657143025,9.314199641,0.031770937,30.54768314,17.71003176,1
5.947706092,9.064172808,0.031288089,33.76747806,17.37686208,1
5.924087871,9.475758475,0.046324263,17.12073275,22.94286157,1
5.33831137,6.29780923,0.029459605,31.46528269,29.32486813,1
5.32406742,9.341250541,0.034611464,33.51704384,18.41976197,1
6.81413833,6.455843761,0.044871553,31.8070855,27.17236624,1
5.589998887,9.0631059,0.040109785,17.42100564,21.77142819,1
5.724957194,9.416664274,0.042015846,15.79278421,25.70682279,1
6.52122476,9.334846419,0.039977395,19.30042327,22.57233387,1
5.247535411,6.386366584,0.039197736,30.30275388,24.89385546,1
7.482224461,9.222156649,0.045709181,33.38218551,28.62861818,1
6.69983017,6.23284351,0.035036123,16.9897868,22.04681237,1
6.269974358,9.257772192,0.042042932,19.68075585,26.634892,1
7.427035878,9.472976326,0.031744823,18.01171226,17.86231871,1
5.62863511,9.482788522,0.04870895,31.30777575,19.50034649,1
5.172388903,6.239990752,0.042556954,31.25877874,19.05499583,1
6.651649848,9.26430938,0.04153155,34.30948122,22.14860527,1
6.501160191,9.179122918,0.027583627,18.98613899,29.84767066,1
6.421575493,6.01296974,0.028327523,34.58336442,15.91344542,1
6.388637939,9.186809725,0.031512438,17.92814442,16.56376363,1
7.458901994,6.018626494,0.045832747,33.43655173,19.78676029,1
5.51785718,6.440811063,0.035651968,31.53906087,26.37126294,1
7.60143463,6.065921123,0.037486608,32.08165645,24.79544891,1
6.617672888,6.322775985,0.029666745,16.24938937,21.11779069,1
5.273837206,6.225699218,0.03087302,17.3936132,16.9220217,1
6.905104846,6.153834545,0.02694526,18.97556416,27.95799492,1
6.657478164,6.400664043,0.04678372,16.20856125,16.37695863,1
7.291490775,9.275205131,0.047271727,31.32886915,25.87798429,1
6.022388809,6.147337523,0.048958557,18.69738982,16.17076265,1
7.924409681,6.317615475,0.046562572,33.44574081,19.12065628,1
6.497658967,9.312749352,0.033105765,19.58184935,29.5413758,1
6.809349361,9.418221128,0.043660101,18.68654442,27.82083072,1
6.491448693,9.444005711,0.033511534,16.05510166,28.75536718,1
6.953009803,9.159781309,0.042771709,15.30259383,29.83688751,1
5.078489161,9.162935251,0.030066679,17.49838563,24.78357118,1
7.85894885,9.020308359,0.031953478,17.79072959,19.22640846,1
6.231541662,9.21193512,0.039307572,17.91927096,21.76560422,1
5.074773464,6.467363951,0.028009825,17.79682199,16.11976804,1
6.747596963,9.03068151,0.042910151,31.30590163,23.23559108,1
6.443007082,9.077780111,0.049973093,16.00716905,18.11188385,1
7.096855111,6.313959842,0.029947996,34.09799233,22.9275354,1
5.232486383,9.203508586,0.030564336,18.96492099,27.85448468,1
6.721874254,9.470768354,0.046950858,16.84818442,21.93332048,1
5.807567058,9.389846173,0.034599221,17.73604625,17.85415942,1
6.777679483,9.426631261,0.025021336,34.41162843,16.35160167,1
7.617508054,9.081745936,0.033029362,31.8590393,21.18254431,1
6.954687304,9.16198694,0.026510673,34.53488402,18.36402151,1
6.01312554,6.408116061,0.038973817,16.40220095,28.67297836,1
7.231726992,9.170253134,0.040797528,31.79464386,15.83243265,1
5.84225571,9.351588086,0.035586387,34.54259597,22.55511445,1
6.080728217,9.42522619,0.02563921,15.65447013,26.21516881,1
